video_id,comment
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3388"">56:28</a> &quot;aku gak tahan ambil molen satu&quot;😂😂"
MieBlLblZxQ,gila episode kali ini.....
MieBlLblZxQ,"Ngerriiiii.....<br>Yyookkk undang gibran yuukk, Wapres RI ituu😊"
MieBlLblZxQ,"apa yg mau ditanya sm dia . . . bayangin aja lu ketemu pak ma&#39;ruf di era dia wakil presiden, apa yg mau lu tnya? gw sih bingung"
MieBlLblZxQ,AUDIONYA KACAU CAU CAU
MieBlLblZxQ,"Terimakasih Malaka, sudah mendatangkan mantan Bek tempramen andalan Liverpul FC sodara Martin Skrtel untuk beradu dalam podcast yang dar Der Dor full insight ini🎉😂🙌🏻.."
MieBlLblZxQ,"iya lagi... Mirip banget, baru ngeh..."
MieBlLblZxQ,Re-upload ga 🫵🏼☺️ benerin audionya
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2152"">35:52</a> Njirr"
MieBlLblZxQ,Ferr cb ketemuin coky sm ustz felix 😂
MieBlLblZxQ,"kenapa pada ngeluh suaranya kecil 🙄, apakah telinga ku terlalu normal"
MieBlLblZxQ,ngeri ncen dr tirta
MieBlLblZxQ,"Gw berfikir apakah podcast ini akan tersalurkan dengan baik? <br>Sedikit ini viewersnya, pdhl pembicaraannya bener2 berbobot berat bermanfaat, berharap aja masyarakat lebih melek banyak tercerahkan mengingat keadaan negara kita yg tidak baik baik saja seperti ini kacau balau dimana2, setidaknya kita selamatkan dengan podcast seperti ini meskipun hanya secercah harapan yg akan bisa merubah keadaan disaat ini.<br>meskipun skeptis totally will changed this destruction of this country realisasi dari podcast ini seperti angan2 dan tersimpan indah dalam imajinasi kita saja tanpa terfikirkan tulus dengan pemerintah kita.. <br>Kapan yah penderitaan negara ini akan berakhir? Atau kita berakhir dengan benar2 menderita di negara ini??😢"
MieBlLblZxQ,"Sehat tapi burik 😂😂<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=636"">10:36</a>"
MieBlLblZxQ,"ini gw nonton sambil ngetik kerjaan suaranya kadang kenceng kadang pelan. <br>padahal banyak lho aplikasi yg bisa balance audio pas record.<br>jaman jadul aja 2007 aja udah ada GoldWave, ini 2025 lho masih blo0n"
MieBlLblZxQ,"audio nya tolong di perbaiki, tombol volume hp ku rusak, gegara sering gede ngeciln volume selama satu setengah jam😅"
MieBlLblZxQ,"Pak Ferry, aku agak kaget di menit ini <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5199"">1:26:39</a> sampe kesedak es blewah ahahahaa"
MieBlLblZxQ,Dr tirta versi lain coach justin😂
MieBlLblZxQ,Ada juga bisnis gelap jualan obat painkiller dan antipanic
MieBlLblZxQ,Nah
MieBlLblZxQ,speaker dah di fullin. suara nya kecil banget
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5320"">1:28:40</a> <br>Mukanya Dokter Tirta denger kata &#39;harapan&#39; 😂"
MieBlLblZxQ,Gada suaranya
MieBlLblZxQ,Ajak lah Cok ini dr Tirta ke bbk
MieBlLblZxQ,Dokter yang bully pasien bpjs itu rata-rata akademisnya jelek
MieBlLblZxQ,Anjirlah iseng2 kebuka youtube elahhh malah nnton nyampe abis pdhl kgk nge plan kesini 😭 please more dong bang bareng dokter tirta dengan guest lainnya yg pinter juga
MieBlLblZxQ,"Mentri pendidikan, mentri agama sama mentri kesehatan ❤"
MieBlLblZxQ,"Semoga suara dr tirta melahirkan banyak kapasitas tirta2 yang lain, sehingga lebih meluaskan bagaimana harusnya ilmu medis semestinya 👏🏻"
MieBlLblZxQ,Idi penuh dokter tapi sakit 😂😂😂😂
MieBlLblZxQ,"aku suka pola pikirnya, pintar berintegritas,, berani bersaing. Perketat seleksinya cari yang bener bener pintar"
MieBlLblZxQ,Duit lebih kuat
MieBlLblZxQ,Tirta level 99 dengan pertanyaan host berkelas dan berilmu. Menjadikan sebuah obrolan berdurasi 1jam 30 menit terasa full daging tapi ringan dan masuk di akal ditangkap orng awam tentang dunia kesehatan di indonesia. Rispekk untuk 3 SDM unggul ini dengan latar belakang yang berbeda beda🤙🏼
MieBlLblZxQ,"Dokter, pelawak, stoik lagi ngobrol"
MieBlLblZxQ,@@AryanBale lebih ke ekonom sm pendidik sih bang klo menurutku si Ferry Irwandi
MieBlLblZxQ,Pret
MieBlLblZxQ,​@@eddoalvianto8288lu apa? lebih prett🫵🏼😂
MieBlLblZxQ,​@@eddoalvianto8288 anda ga paham ya yang diomongin? 🤣
MieBlLblZxQ,Ayoo editor..jgn lupa audio nya dipasangin Plugin Compressor..biar stabil suaranya..
MieBlLblZxQ,yg jadi pertanyaan sekarang adalah gimana caranya indonesia bisa mengurangi sistem feodalisme dalam kehidupan bermasyarakat ? seperti sudah mendarah daging
MieBlLblZxQ,"Suaranya kecil, kayak suara rakyat"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4984"">1:23:04</a><br><br>Titip"
MieBlLblZxQ,"Dari obrolan ini, akhirnya baru sadar masalah di industri kesehatan kita sekompleks itu, bahkan bagi POV nya orang kedokterannya sendiri. Terima kasih sudah dijelaskan dengan runut dan mudah dimengerti.👍"
MieBlLblZxQ,"Masalahnya simple, egonya nesar"
MieBlLblZxQ,bayangkan itu baru satu industri kesehatan. Bagaimana kalau industri lainya juga sama saja wkwk
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4883"">1:21:23</a> Klinik tongfang 😂"
MieBlLblZxQ,"Orang pintar ngomong kok enak di dengar ya,mesti &quot;objek&quot; pembicaraannya tdk di mengerti tp masuk aja gitu... TUHAN JAGA MEREKA"
MieBlLblZxQ,"Yth. Tim Rekrutmen Malaka Project,<br><br>Perkenalkan, nama saya Andre Stevan. Saya adalah fresh graduate yang saat ini belum memiliki pekerjaan. Saya sangat tertarik dengan Malaka Project dan ingin menanyakan apakah terdapat lowongan pekerjaan atau program magang yang tersedia. Saya berharap dapat bergabung dan berkontribusi dalam tim Malaka Project.<br><br>Atas perhatian Bapak/Ibu, saya ucapkan terima kasih.<br><br>Hormat saya,<br><br>Andre Stevan"
MieBlLblZxQ,Di email atuh
MieBlLblZxQ,"Niatnya udah, etikanya kagak ada"
MieBlLblZxQ,"Lewat email ya adek genZ, kamu komentar di sini ya gak bakal dibaca"
MieBlLblZxQ,"​​@@standardissue15 mungkin barang kali abangnya berharap keliatan, semoga yg bersangkutan juga dah mengajukan secara formal , semoga mendapatkan berita baik"
MieBlLblZxQ,"@@zahiraaprilia7754 pola pikir macam kaya gini yang harus di ubah, ada value baru ada posibilties-nya.  Hard selling is not necessary, Ethic is a must.<br><br>Gw tau cari lowongan pekerjaan itu susah. apalagi ditempat yang lu mau dan semenarik malaka tapi kalo misalkan email aja rangenya susah apalagi sesi komentar. logika."
MieBlLblZxQ,"Bjir seneng banget sama episode kali ini. Kek orang terhalang sama cita cita karena genetik 😂 kecuali narsum. SEMANGAT BUAT KALIAN YANG TERHALANG CITA CITANYA. GW YAKIN Lu bakal jadi ferry yang gagal jadi dokter tapi sukses di youtube, atau jadi coki yang gagal jadi anak dokter tapi sukses di hiburan. SEMANGAT BOS 💪"
MieBlLblZxQ,"Sejam setengah obrolan berat tapi asik.<br>Sejauh ini sudah ada 8 orang yang dislike video ini, saya yakin dislike karena audio nya ga stabil sih....masa iya yang dislike dokter inkompeten 😂"
MieBlLblZxQ,"Seru banget sih podcast Malaka.<br>Baru aja tadi siang dapet cerita joki masuk FK, dan malemnya ditambahi dengan video ini."
MieBlLblZxQ,bagus bet nih podcast
MieBlLblZxQ,Cipeng menyala 🔥
MieBlLblZxQ,"Sangat membuka wawasan,terimakasih atas informasinya"
MieBlLblZxQ,gedange bosok cok 😂
MieBlLblZxQ,Gw sampe gede2in volume bbrapa kali<br>Perasaaan ini bukan chanel Pandji🗿
MieBlLblZxQ,Susah berhenti nontonnya kalau dr. Tirta😂
MieBlLblZxQ,Kayaknya kalo ditambah Popon di sini bakal lucu banget awokwowok<br><br>Mengingat yg terjadi beberapa waktu terakhir wkwkwk
MieBlLblZxQ,niat nonton sepotong eh kebablasan . dr. Tirta selalu padet coy!
MieBlLblZxQ,Yahhh begitulah kelakuan manusia 😂
MieBlLblZxQ,ferry ketemu ama dr. Tirta banyakan diam ya..... klo ketemu level sama kaya gini ya ternyata heheeheh
MieBlLblZxQ,Semoga yang begini begini di respon pemerintah
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2459"">40:59</a> glory! Haha"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2799"">46:39</a> SAVAGE"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4423"">1:13:43</a> 😂 strike from comedian uncle coki"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4883"">1:21:23</a> soal rumah sakit pake buzzer ini udah ada.<br>ini aku alami sendiri, kasusnya di salah satu kabupaten di pulau madura, jadi ini rumah sakit swasta yg dari segi fasilitas rumah sakit, kompetensi dokter, pelayanan terhadap pasien, kebersihan rumah sakit itu minus semua.<br><br>nah pas aku review bintang satu tuh RS di google maps yg disertai dengan bukti berupa foto² tentang kondisi dan pelayanan di RS itu.<br>besoknya auto banyak tuh review positip bintang lima di google maps tentang RS tersebut.<br><br>menurutku sih dari pada budget marketing di pake buat bayar buzzer kenapa gak di pake buat perbaikan fasilitas RSnya.<br>😂"
MieBlLblZxQ,"Langsung laporkan ke pemangku wilayah Madura bang, beliau adalah the one and only tretan muslim"
MieBlLblZxQ,@WisnuWidiyantoro-n4g  wkwkwkwk mana itu kejadian pas di kotanya beliau lagi.<br>😄
MieBlLblZxQ,Suaranya kecil bgt.. pas musik sama ketawa doang yg kenceng ..
MieBlLblZxQ,"Dokter pinter kurang, alhasil saat sakit tidak ter identifikasi, bukanya cari dokter lain malah ke dukun... Hahahahah"
MieBlLblZxQ,Seru!!!
MieBlLblZxQ,"nextnya tolong bahas EQ dong. knp ada orang apatis, NPD dll. krn banyak masyarakat termasuk aku apatis bahkan cenderung gak punya empati, knp org bisa punya soft spoken yg baik? bisa aja ortu pintar tapi EQ rendah jadi bnyak orang pintar tapi kurang dlm komunikasi, grasa-grusu berbicara atau hard spoken. banyak quote IQ tinggi harus diiringi EQ yg tinggi jg."
MieBlLblZxQ,Bahasanya campursari amat jeng.
MieBlLblZxQ,"&#39;soft spoken yg baik?&#39; aneh bgt bahasanya.<br>Orang yg IQ tinggi pasti EQ nya juga naik, gitu juga sebaliknya. karna Dua2 nya saling berhubungan.<br>gampangnya, Orang bodoh (IQ rendah) ga bisa ngerti perasaan orang lain.<br>Orang yang skill komunikasinya baik (EQ tinggi) ga mungkin bodoh, krna dia harus pinter untuk bisa ngerti perasaan org lain.<br>EQ dan IQ itu berimbang kok, EQ dibentuk dari lingkungan tumbuh kembang, setelah dewasa bisa dilatih supaya lebih baik. <br>IQ sejujurnya secara genetik (ada yg dilahirkan punya potensi IQ tinggi ada yg gak), tp yg potensi atau yg enggak klo gizi dan lingkungannya ga sehat, bisa jeblok, trus juga harus dilatih. <br>EQ tinggi bikin kita bisa lbih baik dalam bersosialisasi, mengatasi permasalahan emosi diri sendiri dan lingkungan.<br>IQ tinggi bikin kita bisa menyelesaikan masalah, berfikir sistematis, dan logis."
MieBlLblZxQ,"banyak loh soft spoken tapi sarkas loh. NPD dan &quot;pick me&#39; person&quot; soft spoken 👍🏻👍🏻👍🏻👍🏻👍🏻.<br><br>hitler IQ tinggi EQ rendah.<br>ingat Psikopat banyakan begitu.<br>fenomena sekarang yah begitu.<br>KECUALI beda cerita old money, pinter udah diajarkan Attitude dan Manners yg memang dari kecil WAJIB dipelajari bahkan ada gurunya.<br><br><br>pinter IQ tinggi gak menjamin EQ tinggi."
MieBlLblZxQ,"@@lasmariasunshinita6376 jamin kok, kalau IQ 125 minimal EQ 100, klo EQ 125 minimal IQ 100, mknya aku bilang saling terkait.<br>untuk EQ tinggi (memahami emosi dengan baik) itu harus cerdas jg."
MieBlLblZxQ,"AAM legally ada di FK udayana &amp; FK unpad ya dok. Bukan gelar abal2 dari atlantis, ada kuliah nya setara S2."
MieBlLblZxQ,Yg bilang aam abal siapa. Ente itu kalo ada video disimak baek2.
MieBlLblZxQ,Absolute Video Podcast
MieBlLblZxQ,Gw dah tau coki pintar public speaking dr dlu. <br>Tpi g nyamgka aja. <br>Wawasan coki sepinter itu dan gmpng d cerna
MieBlLblZxQ,jgn menyepelekan orang yg suka baca hahaha
MieBlLblZxQ,Ortunya dokter
MieBlLblZxQ,Kalo lagi g make dia emg pinter
MieBlLblZxQ,"Udah biasa berdebat , jdi klo soal mencari celah lawan bicara itu biasa😂"
MieBlLblZxQ,"tirta versi mahal ini, ga ada liverpool &amp; template tutorial hidup sehat"
MieBlLblZxQ,plus gada ngomogn nguising
MieBlLblZxQ,@@radianjanata7411 yg baru push rank push rank
MieBlLblZxQ,Soalnya host nya 2 orang pinter juga cuma ketutup kepribadian nya aja 😂
MieBlLblZxQ,AKHIRNYAA
MieBlLblZxQ,"menunggu kedatangan tandem andalan dr tirta.<br><br>el loco metronom, mukti djemba djemba<br><br>bahas jogja dan sepakbola bersama dea anugrah"
MieBlLblZxQ,Pengobatan gula memiskinkan keluargaku sampe aku mau ndaftar kerja beli materai aja gapunya uang
MieBlLblZxQ,DAGING!!!!!!
MieBlLblZxQ,Intinya 😂😂 senior GILA HORMAT😂😂😂
MieBlLblZxQ,Seruuu banget podcast nya makasih banyak malaka
MieBlLblZxQ,"Podcast ini nampol banget! Sisi gelap sistem medis emang real. Bener banget soal etika dokter dan kompetensi.  Semoga stakeholder dengerin ini, terus action beneran.  Kita butuh sistem kesehatan yang lebih baik, for real! 💪 <a href=""http://www.youtube.com/results?search_query=%23sistemmedisindonesia"">#SistemMedisIndonesia</a> <a href=""http://www.youtube.com/results?search_query=%23reformasikesehatan"">#ReformasiKesehatan</a>"
MieBlLblZxQ,​@@JehtBenbenvideonya bennix yg mana bang? Gw kadang² nonton bennix mau coba gw tonton
MieBlLblZxQ,@@BudiTabuti-o3x cari aja search bennix dokter
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2263"">37:43</a> yg lewat siapa tu?"
MieBlLblZxQ,"sayang bgt suaranya dokter tirta kecil, dan mixnya juga tidak bisa flexibel.... pdhal sbelumnya di podcas malaka itu mixnya  bagus. gtw knpa skrang editornya jadi kurang detail"
MieBlLblZxQ,3 orang dewasa yg menarik
MieBlLblZxQ,Yg gw tunggu2. Dokter kesayangan gw haha
MieBlLblZxQ,"Bung Coki bisa stop motong Ferry ngomong ga? Interupsi Anda mayan banyak bung, slow down and let ur partner finish his questions and/or sentences :)"
MieBlLblZxQ,"gue oengen banget ada perwakilan guru yang sevokal dr Tirta. ohh engga, gue pengen sevokal dan sepintar dr. tirta tapi di ranah pendidik karena gue lulusan pendidikan"
MieBlLblZxQ,Next undang guru gembul?
MieBlLblZxQ,gara² bahas IDI dokter Tirta &quot;terpaksa&quot; makan gorengan 😂😂😂
MieBlLblZxQ,Suaranya kecil
MieBlLblZxQ,emang boleh se-blak-blak&#39;an ini dok
MieBlLblZxQ,"Iya sih misalkan praktek lagi, gw kalo lagi gak sehat langsung cari dokter Tirta praktek dimana 😂."
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3111"">51:51</a> 🔥"
MieBlLblZxQ,"Saya sekarang bekerja disalah satu farmasi kecil. Saya awalnya bangga dengan pekerjaan ini karena sering berinteraksi dengan para dokter. Tapi ada satu moment yang membuat pandangan saya berbalik sinis dengan pekerjaan ini.<br><br>Waktu itu, saya bersama SPV saya bersama-sama mengunjungi dokter yang praktek di salah satu klinik yang berada di luar kota. Ketika kita sampai dan menemui dokter tersebut, saya melihat dan mendengar sendiri bagaimana SPV saya memberikan insentif untuk dokter tersebut. Gila, saya bersama SPV saya baru saja melakukan gratifikasi. Sontak saja, saya merasa gak nyaman dan tidak percaya saja, ternyata saya bekerja di lingkungan seperti ini. <br><br>Dan ada hal gila lagi yang dikatakan SPV saya waktu itu. Katanya, masih ada 20 farmasi yang akan memberikan insentif untuk dokter itu dengan jumlah insentif yang sama dengan yang diberikan SPV saya. Mendengar itu saya cuman bisa tersenyum sambil memikirkan cara resign yang baik agar perusahaan tidak terlalu curiga dengan saya. Yah sayangnya, saya belum menemukan jawabanya sampai sekarang.<br><br>Jokes aside, para atasan dan para SPV di farmasi ini beserta beberapa dokter yang sudah kerja sama dengan farmasi ini, sangat suka mencela perbuatan korupsi yang dilakukan pemerintah."
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4413"">1:13:33</a> nah, ini yang perlu kita tau, cara mengenali dokter itu punya integritas atau ngga: Tidak marah sm pov orang. Kalo dia risih, tinggalin!"
MieBlLblZxQ,"sudah lama tidak melihat tektokan coki dan bang ferry begini, mana sambil ngakak dan ngelirik² lagi pengen ngenain dokter haha 😂"
MieBlLblZxQ,Bang Fer di tunggu video terbaru di channel abang 🙏🏻
MieBlLblZxQ,🧠+99 🤯
MieBlLblZxQ,gw pengen liat loh Dr Tirta ama ust felix satu frame wkwwkkw<br>lucu kyk nya misuh2
MieBlLblZxQ,Belum juga idul adha udah disuguhin daging gini
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3259"">54:19</a> 😂 hanya paman2 ini yg dpt mengalahkan dr tirta😂"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4705"">1:18:25</a> catch 22!"
MieBlLblZxQ,Alumni medrep hadir 😂😂
MieBlLblZxQ,"Hahaha, dah itu aja"
MieBlLblZxQ,Tampang Coky sekarang freshh
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2477"">41:17</a> 😂😂"
MieBlLblZxQ,endingnya bosok cuk cuk
MieBlLblZxQ,"Suaranya aneh banget, skip"
MieBlLblZxQ,keren ratio video malaka wkwkwk
MieBlLblZxQ,pisang bosok cok
MieBlLblZxQ,Audio pake tws aman² aja kok..🤣
MieBlLblZxQ,Saya pernah koment2 membuka borok para dokter meresepkan obat medrep. Para dokter2 banyak marah2 membela para koruptor
MieBlLblZxQ,Berarti dr goblkkkkk
MieBlLblZxQ,kurang lama durasinya dan MOHON part 2.
MieBlLblZxQ,😂 bestt sih closingnyaa
MieBlLblZxQ,Solusinya kan jadi mualaf
MieBlLblZxQ,saran audio 🙏
MieBlLblZxQ,"Suka nyimak obrolan podcast yang temanya mencerahkan masyarakat gini, ga semua orang berani ngomong terang-terangan gini, salut dokter Tirta 👍"
MieBlLblZxQ,"Anyw buat temen2 yang keganggu sama volume mic nya, Saya rasa audionya tidak stabil karena mic nya itu mic dynamic, mngkin positioningnya harus lebih sering langsung di depan mic ngomongnya jangan terlalu jauh beda sama mic condensor yang bisa omni. overall saya menikmati topiknya... smangat selalu bikin kontennya yaah"
MieBlLblZxQ,"Di dalam dunia audio itu ada namanya compressor, compressor adalah teknik editing live maupun recording dimana kita bisa mengatur dinamika yang dimana efek tersebut akan menguatkan level audio saat ada bagian audio terlalu rendah dan dia akan menurunkan level audio saat bagian audio terlalu tinggi dan ini dilakukan secara otomatis melalui efek tersebut baik digital maupun analog, dan di kasus ini audionya tidak di proses sama sekali, hasil mentah langsung upload gitu doang yang dimana bisa kita simpulkan mereka ga punya audio editor atau editor audio nya masih noob.."
MieBlLblZxQ,@  tau bang saya juga orang audio sering mixing lagu orang😂 makasih penjelasannya. itu mungkin juga karena jumlah konten yang harus di edit banyak jadi at least untuk meninimalisir cara take mentahnya juga harus bagus. Hire sdm juga gak murah bang. Jadi saya paham lihatnya dari perspektif pengelola produksi. Kedepannya editornya harus peka sama kebutuhan audio
MieBlLblZxQ,Inti podcast nya. Klo jual molen pisangnya tolong yg fresh.
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2673"">44:33</a> paman cokih😂"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4272"">1:11:12</a>  &quot;ah itu dia&quot; , komentar tergurih sepanjang podcast<br><a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5440"">1:30:40</a>   &quot;ya gpp&quot;"
MieBlLblZxQ,Gila dokter Tirta emang pinter banget sih
MieBlLblZxQ,"core problem tu di pendidikan, tapi balik lagi, banyak juga guru yang incompeten, sama kek dokter, yaudah penting berangkat, ngajar, that&#39;s it. apalagi guru gada duidnya.."
MieBlLblZxQ,LAH BARU SADAR SETTING VOL 100 DI SPEAKER PLUS DI YOUTUBE 100 JG
MieBlLblZxQ,"nice topic, i love u guys sehat sehat terus ❤️"
MieBlLblZxQ,Steering committee extra time indonesia
